Comunidades y Ciudades Autónomas;Tipo de dato;Periodo;Total
01 Andalucía;Variación anual;2001M08;3,7
01 Andalucía;Variación anual;2001M07;4,0
01 Andalucía;Variación anual;2001M06;4,3
01 Andalucía;Variación anual;2001M05;4,2
01 Andalucía;Variación anual;2001M04;3,9
01 Andalucía;Variación anual;2001M03;3,7
01 Andalucía;Variación anual;2001M02;3,6
01 Andalucía;Variación anual;2001M01;3,6
01 Andalucía;Variación anual;2000M12;3,8
01 Andalucía;Variación anual;2000M11;3,9
01 Andalucía;Variación anual;2000M10;3,8
01 Andalucía;Variación anual;2000M09;3,5
01 Andalucía;Variación anual;2000M08;3,3
01 Andalucía;Variación anual;2000M07;3,4
01 Andalucía;Variación anual;2000M06;3,2
01 Andalucía;Variación anual;2000M05;2,8
01 Andalucía;Variación anual;2000M04;2,5
01 Andalucía;Variación anual;2000M03;2,4
01 Andalucía;Variación anual;2000M02;2,4
01 Andalucía;Variación anual;2000M01;2,4
01 Andalucía;Variación anual;1999M12;2,4
01 Andalucía;Variación anual;1999M11;2,3
01 Andalucía;Variación anual;1999M10;2,1
01 Andalucía;Variación anual;1999M09;2,1
01 Andalucía;Variación anual;1999M08;2,0
01 Andalucía;Variación anual;1999M07;1,8
01 Andalucía;Variación anual;1999M06;1,7
01 Andalucía;Variación anual;1999M05;1,9
01 Andalucía;Variación anual;1999M04;2,1
01 Andalucía;Variación anual;1999M03;1,9
01 Andalucía;Variación anual;1999M02;1,5
01 Andalucía;Variación anual;1999M01;1,2
01 Andalucía;Variación anual;1998M12;1,1
01 Andalucía;Variación anual;1998M11;0,9
01 Andalucía;Variación anual;1998M10;1,1
01 Andalucía;Variación anual;1998M09;1,0
01 Andalucía;Variación anual;1998M08;1,6
01 Andalucía;Variación anual;1998M07;1,8
01 Andalucía;Variación anual;1998M06;1,5
01 Andalucía;Variación anual;1998M05;1,5
01 Andalucía;Variación anual;1998M04;1,6
01 Andalucía;Variación anual;1998M03;1,5
01 Andalucía;Variación anual;1998M02;1,5
01 Andalucía;Variación anual;1998M01;1,5
01 Andalucía;Variación anual;1997M12;1,6
01 Andalucía;Variación anual;1997M11;1,7
01 Andalucía;Variación anual;1997M10;1,5
01 Andalucía;Variación anual;1997M09;1,6
01 Andalucía;Variación anual;1997M08;1,1
01 Andalucía;Variación anual;1997M07;1,1
01 Andalucía;Variación anual;1997M06;1,1
01 Andalucía;Variación anual;1997M05;0,9
01 Andalucía;Variación anual;1997M04;1,1
01 Andalucía;Variación anual;1997M03;1,7
01 Andalucía;Variación anual;1997M02;2,0
01 Andalucía;Variación anual;1997M01;2,4
01 Andalucía;Variación anual;1996M12;2,9
01 Andalucía;Variación anual;1996M11;2,9
01 Andalucía;Variación anual;1996M10;3,5
01 Andalucía;Variación anual;1996M09;3,6
01 Andalucía;Variación anual;1996M08;3,7
01 Andalucía;Variación anual;1996M07;3,8
01 Andalucía;Variación anual;1996M06;3,6
01 Andalucía;Variación anual;1996M05;3,9
01 Andalucía;Variación anual;1996M04;3,4
01 Andalucía;Variación anual;1996M03;3,2
01 Andalucía;Variación anual;1996M02;3,5
01 Andalucía;Variación anual;1996M01;3,9
01 Andalucía;Variación anual;1995M12;4,4
01 Andalucía;Variación anual;1995M11;4,4
01 Andalucía;Variación anual;1995M10;4,2
01 Andalucía;Variación anual;1995M09;4,2
01 Andalucía;Variación anual;1995M08;4,1
01 Andalucía;Variación anual;1995M07;4,4
01 Andalucía;Variación anual;1995M06;5,1
01 Andalucía;Variación anual;1995M05;5,2
01 Andalucía;Variación anual;1995M04;5,6
01 Andalucía;Variación anual;1995M03;5,5
01 Andalucía;Variación anual;1995M02;5,1
01 Andalucía;Variación anual;1995M01;4,5
01 Andalucía;Variación anual;1994M12;4,5
01 Andalucía;Variación anual;1994M11;4,5
01 Andalucía;Variación anual;1994M10;4,5
01 Andalucía;Variación anual;1994M09;4,6
01 Andalucía;Variación anual;1994M08;5,1
01 Andalucía;Variación anual;1994M07;5,0
01 Andalucía;Variación anual;1994M06;4,8
01 Andalucía;Variación anual;1994M05;4,8
01 Andalucía;Variación anual;1994M04;4,8
01 Andalucía;Variación anual;1994M03;4,9
01 Andalucía;Variación anual;1994M02;4,8
01 Andalucía;Variación anual;1994M01;5,0
01 Andalucía;Variación anual;1993M12;4,7
01 Andalucía;Variación anual;1993M11;4,6
01 Andalucía;Variación anual;1993M10;4,5
01 Andalucía;Variación anual;1993M09;4,1
01 Andalucía;Variación anual;1993M08;3,7
01 Andalucía;Variación anual;1993M07;4,6
01 Andalucía;Variación anual;1993M06;4,2
01 Andalucía;Variación anual;1993M05;3,9
01 Andalucía;Variación anual;1993M04;3,7
01 Andalucía;Variación anual;1993M03;3,3
01 Andalucía;Variación anual;1993M02;3,6
01 Andalucía;Variación anual;1993M01;4,5
01 Andalucía;Variación anual;1992M12;5,2
01 Andalucía;Variación anual;1992M11;4,8
01 Andalucía;Variación anual;1992M10;4,5
01 Andalucía;Variación anual;1992M09;5,2
01 Andalucía;Variación anual;1992M08;5,4
01 Andalucía;Variación anual;1992M07;4,5
01 Andalucía;Variación anual;1992M06;6,1
01 Andalucía;Variación anual;1992M05;6,6
01 Andalucía;Variación anual;1992M04;6,8
01 Andalucía;Variación anual;1992M03;7,2
01 Andalucía;Variación anual;1992M02;7,1
01 Andalucía;Variación anual;1992M01;5,9
01 Andalucía;Variación anual;1991M12;4,8
01 Andalucía;Variación anual;1991M11;5,4
01 Andalucía;Variación anual;1991M10;5,5
01 Andalucía;Variación anual;1991M09;5,5
01 Andalucía;Variación anual;1991M08;6,0
01 Andalucía;Variación anual;1991M07;6,2
01 Andalucía;Variación anual;1991M06;6,0
01 Andalucía;Variación anual;1991M05;6,2
01 Andalucía;Variación anual;1991M04;5,6
01 Andalucía;Variación anual;1991M03;5,3
01 Andalucía;Variación anual;1991M02;5,8
01 Andalucía;Variación anual;1991M01;6,6
01 Andalucía;Variación anual;1990M12;7,3
01 Andalucía;Variación anual;1990M11;7,3
01 Andalucía;Variación anual;1990M10;7,5
01 Andalucía;Variación anual;1990M09;7,0
01 Andalucía;Variación anual;1990M08;6,8
01 Andalucía;Variación anual;1990M07;6,4
01 Andalucía;Variación anual;1990M06;6,8
01 Andalucía;Variación anual;1990M05;7,0
01 Andalucía;Variación anual;1990M04;7,3
01 Andalucía;Variación anual;1990M03;7,5
01 Andalucía;Variación anual;1990M02;7,1
01 Andalucía;Variación anual;1990M01;6,9
01 Andalucía;Variación anual;1989M12;6,8
01 Andalucía;Variación anual;1989M11;7,2
01 Andalucía;Variación anual;1989M10;6,8
01 Andalucía;Variación anual;1989M09;6,6
01 Andalucía;Variación anual;1989M08;5,8
01 Andalucía;Variación anual;1989M07;6,7
01 Andalucía;Variación anual;1989M06;6,7
01 Andalucía;Variación anual;1989M05;6,2
01 Andalucía;Variación anual;1989M04;6,1
01 Andalucía;Variación anual;1989M03;5,1
01 Andalucía;Variación anual;1989M02;5,4
01 Andalucía;Variación anual;1989M01;5,5
01 Andalucía;Variación anual;1988M12;5,2
01 Andalucía;Variación anual;1988M11;4,8
01 Andalucía;Variación anual;1988M10;4,7
01 Andalucía;Variación anual;1988M09;4,9
01 Andalucía;Variación anual;1988M08;5,7
01 Andalucía;Variación anual;1988M07;4,6
01 Andalucía;Variación anual;1988M06;3,7
01 Andalucía;Variación anual;1988M05;3,4
01 Andalucía;Variación anual;1988M04;3,0
01 Andalucía;Variación anual;1988M03;3,8
01 Andalucía;Variación anual;1988M02;3,9
01 Andalucía;Variación anual;1988M01;4,1
01 Andalucía;Variación anual;1987M12;4,3
01 Andalucía;Variación anual;1987M11;4,1
01 Andalucía;Variación anual;1987M10;4,2
01 Andalucía;Variación anual;1987M09;4,2
01 Andalucía;Variación anual;1987M08;4,3
01 Andalucía;Variación anual;1987M07;4,7
01 Andalucía;Variación anual;1987M06;4,7
01 Andalucía;Variación anual;1987M05;6,0
01 Andalucía;Variación anual;1987M04;6,7
01 Andalucía;Variación anual;1987M03;6,7
01 Andalucía;Variación anual;1987M02;6,5
01 Andalucía;Variación anual;1987M01;6,8
01 Andalucía;Variación anual;1986M12;8,9
01 Andalucía;Variación anual;1986M11;9,1
01 Andalucía;Variación anual;1986M10;10,2
01 Andalucía;Variación anual;1986M09;10,2
01 Andalucía;Variación anual;1986M08;11,0
01 Andalucía;Variación anual;1986M07;10,5
01 Andalucía;Variación anual;1986M06;10,4
01 Andalucía;Variación anual;1986M05;8,5
01 Andalucía;Variación anual;1986M04;8,6
01 Andalucía;Variación anual;1986M03;9,3
01 Andalucía;Variación anual;1986M02;9,5
01 Andalucía;Variación anual;1986M01;9,3
01 Andalucía;Variación anual;1985M12;8,4
01 Andalucía;Variación anual;1985M11;8,4
01 Andalucía;Variación anual;1985M10;8,0
01 Andalucía;Variación anual;1985M09;7,8
01 Andalucía;Variación anual;1985M08;6,3
01 Andalucía;Variación anual;1985M07;6,8
01 Andalucía;Variación anual;1985M06;8,5
01 Andalucía;Variación anual;1985M05;10,0
01 Andalucía;Variación anual;1985M04;10,3
01 Andalucía;Variación anual;1985M03;9,7
01 Andalucía;Variación anual;1985M02;9,7
01 Andalucía;Variación anual;1985M01;8,9
01 Andalucía;Variación anual;1984M12;8,5
01 Andalucía;Variación anual;1984M11;10,1
01 Andalucía;Variación anual;1984M10;10,7
01 Andalucía;Variación anual;1984M09;12,6
01 Andalucía;Variación anual;1984M08;13,0
01 Andalucía;Variación anual;1984M07;13,6
01 Andalucía;Variación anual;1984M06;11,8
01 Andalucía;Variación anual;1984M05;11,3
01 Andalucía;Variación anual;1984M04;11,0
01 Andalucía;Variación anual;1984M03;12,1
01 Andalucía;Variación anual;1984M02;11,9
01 Andalucía;Variación anual;1984M01;12,3
01 Andalucía;Variación anual;1983M12;12,7
01 Andalucía;Variación anual;1983M11;12,6
01 Andalucía;Variación anual;1983M10;11,7
01 Andalucía;Variación anual;1983M09;10,7
01 Andalucía;Variación anual;1983M08;10,4
01 Andalucía;Variación anual;1983M07;10,1
01 Andalucía;Variación anual;1983M06;10,6
01 Andalucía;Variación anual;1983M05;11,4
01 Andalucía;Variación anual;1983M04;12,8
01 Andalucía;Variación anual;1983M03;12,7
01 Andalucía;Variación anual;1983M02;13,2
01 Andalucía;Variación anual;1983M01;14,0
01 Andalucía;Variación anual;1982M12;13,9
01 Andalucía;Variación anual;1982M11;13,6
01 Andalucía;Variación anual;1982M10;14,3
01 Andalucía;Variación anual;1982M09;14,3
01 Andalucía;Variación anual;1982M08;15,2
01 Andalucía;Variación anual;1982M07;16,0
01 Andalucía;Variación anual;1982M06;17,1
01 Andalucía;Variación anual;1982M05;15,5
01 Andalucía;Variación anual;1982M04;14,4
01 Andalucía;Variación anual;1982M03;14,0
01 Andalucía;Variación anual;1982M02;14,9
01 Andalucía;Variación anual;1982M01;14,5
01 Andalucía;Variación anual;1981M12;14,8
01 Andalucía;Variación anual;1981M11;14,9
01 Andalucía;Variación anual;1981M10;15,1
01 Andalucía;Variación anual;1981M09;15,5
01 Andalucía;Variación anual;1981M08;15,6
01 Andalucía;Variación anual;1981M07;15,4
01 Andalucía;Variación anual;1981M06;14,4
01 Andalucía;Variación anual;1981M05;16,5
01 Andalucía;Variación anual;1981M04;16,4
01 Andalucía;Variación anual;1981M03;16,0
01 Andalucía;Variación anual;1981M02;14,7
01 Andalucía;Variación anual;1981M01;15,2
01 Andalucía;Variación anual;1980M12;16,2
01 Andalucía;Variación anual;1980M11;15,8
01 Andalucía;Variación anual;1980M10;14,8
01 Andalucía;Variación anual;1980M09;14,9
01 Andalucía;Variación anual;1980M08;15,2
01 Andalucía;Variación anual;1980M07;14,8
01 Andalucía;Variación anual;1980M06;15,5
01 Andalucía;Variación anual;1980M05;14,3
01 Andalucía;Variación anual;1980M04;15,0
01 Andalucía;Variación anual;1980M03;16,5
01 Andalucía;Variación anual;1980M02;16,7
01 Andalucía;Variación anual;1980M01;16,4
01 Andalucía;Variación anual;1979M12;14,2
01 Andalucía;Variación anual;1979M11;13,6
01 Andalucía;Variación anual;1979M10;13,9
01 Andalucía;Variación anual;1979M09;13,2
01 Andalucía;Variación anual;1979M08;12,5
01 Andalucía;Variación anual;1979M07;13,7
01 Andalucía;Variación anual;1979M06;14,6
01 Andalucía;Variación anual;1979M05;15,5
01 Andalucía;Variación anual;1979M04;15,2
01 Andalucía;Variación anual;1979M03;15,6
01 Andalucía;Variación anual;1979M02;15,7
01 Andalucía;Variación anual;1979M01;15,5
01 Andalucía;Variación anual;1978M12;""
01 Andalucía;Variación anual;1978M11;""
01 Andalucía;Variación anual;1978M10;""
01 Andalucía;Variación anual;1978M09;""
01 Andalucía;Variación anual;1978M08;""
01 Andalucía;Variación anual;1978M07;""
01 Andalucía;Variación anual;1978M06;""
01 Andalucía;Variación anual;1978M05;""
01 Andalucía;Variación anual;1978M04;""
01 Andalucía;Variación anual;1978M03;""
01 Andalucía;Variación anual;1978M02;""
01 Andalucía;Variación anual;1978M01;""
01 Andalucía;Variación en lo que va de año;2021M12;6,7
01 Andalucía;Variación en lo que va de año;2021M11;5,4
01 Andalucía;Variación en lo que va de año;2021M10;5,2
01 Andalucía;Variación en lo que va de año;2021M09;3,2
01 Andalucía;Variación en lo que va de año;2021M08;2,2
01 Andalucía;Variación en lo que va de año;2021M07;1,6
01 Andalucía;Variación en lo que va de año;2021M06;2,6
01 Andalucía;Variación en lo que va de año;2021M05;2,2
01 Andalucía;Variación en lo que va de año;2021M04;1,7
01 Andalucía;Variación en lo que va de año;2021M03;0,4
01 Andalucía;Variación en lo que va de año;2021M02;-0,7
01 Andalucía;Variación en lo que va de año;2021M01;0,0
01 Andalucía;Variación en lo que va de año;2020M12;-0,3
01 Andalucía;Variación en lo que va de año;2020M11;-0,4
01 Andalucía;Variación en lo que va de año;2020M10;-0,4
01 Andalucía;Variación en lo que va de año;2020M09;-1,2
01 Andalucía;Variación en lo que va de año;2020M08;-1,5
01 Andalucía;Variación en lo que va de año;2020M07;-1,5
01 Andalucía;Variación en lo que va de año;2020M06;-0,5
01 Andalucía;Variación en lo que va de año;2020M05;-0,9
01 Andalucía;Variación en lo que va de año;2020M04;-0,9
01 Andalucía;Variación en lo que va de año;2020M03;-1,3
01 Andalucía;Variación en lo que va de año;2020M02;-1,0
01 Andalucía;Variación en lo que va de año;2020M01;-1,0
01 Andalucía;Variación en lo que va de año;2019M12;0,5
01 Andalucía;Variación en lo que va de año;2019M11;0,8
01 Andalucía;Variación en lo que va de año;2019M10;0,6
01 Andalucía;Variación en lo que va de año;2019M09;-0,4
01 Andalucía;Variación en lo que va de año;2019M08;-0,6
01 Andalucía;Variación en lo que va de año;2019M07;-0,6
01 Andalucía;Variación en lo que va de año;2019M06;0,2
01 Andalucía;Variación en lo que va de año;2019M05;0,5
01 Andalucía;Variación en lo que va de año;2019M04;0,3
01 Andalucía;Variación en lo que va de año;2019M03;-0,7
01 Andalucía;Variación en lo que va de año;2019M02;-1,2
01 Andalucía;Variación en lo que va de año;2019M01;-1,5
01 Andalucía;Variación en lo que va de año;2018M12;1,0
01 Andalucía;Variación en lo que va de año;2018M11;1,5
01 Andalucía;Variación en lo que va de año;2018M10;1,6
01 Andalucía;Variación en lo que va de año;2018M09;0,7
01 Andalucía;Variación en lo que va de año;2018M08;0,2
01 Andalucía;Variación en lo que va de año;2018M07;0,1
01 Andalucía;Variación en lo que va de año;2018M06;1,0
01 Andalucía;Variación en lo que va de año;2018M05;0,9
01 Andalucía;Variación en lo que va de año;2018M04;0,0
01 Andalucía;Variación en lo que va de año;2018M03;-1,0
01 Andalucía;Variación en lo que va de año;2018M02;-1,1
01 Andalucía;Variación en lo que va de año;2018M01;-1,3
01 Andalucía;Variación en lo que va de año;2017M12;1,1
01 Andalucía;Variación en lo que va de año;2017M11;1,2
01 Andalucía;Variación en lo que va de año;2017M10;0,7
01 Andalucía;Variación en lo que va de año;2017M09;-0,3
01 Andalucía;Variación en lo que va de año;2017M08;-0,7
01 Andalucía;Variación en lo que va de año;2017M07;-0,9
01 Andalucía;Variación en lo que va de año;2017M06;0,0
01 Andalucía;Variación en lo que va de año;2017M05;0,0
01 Andalucía;Variación en lo que va de año;2017M04;0,0
01 Andalucía;Variación en lo que va de año;2017M03;-0,9
01 Andalucía;Variación en lo que va de año;2017M02;-1,0
01 Andalucía;Variación en lo que va de año;2017M01;-0,6
01 Andalucía;Variación en lo que va de año;2016M12;1,6
01 Andalucía;Variación en lo que va de año;2016M11;1,1
01 Andalucía;Variación en lo que va de año;2016M10;0,8
01 Andalucía;Variación en lo que va de año;2016M09;-0,5
01 Andalucía;Variación en lo que va de año;2016M08;-0,6
01 Andalucía;Variación en lo que va de año;2016M07;-0,8
01 Andalucía;Variación en lo que va de año;2016M06;0,2
01 Andalucía;Variación en lo que va de año;2016M05;-0,2
01 Andalucía;Variación en lo que va de año;2016M04;-0,8
01 Andalucía;Variación en lo que va de año;2016M03;-1,6
01 Andalucía;Variación en lo que va de año;2016M02;-2,3
01 Andalucía;Variación en lo que va de año;2016M01;-2,0
01 Andalucía;Variación en lo que va de año;2015M12;0,0
01 Andalucía;Variación en lo que va de año;2015M11;0,4
01 Andalucía;Variación en lo que va de año;2015M10;0,0
01 Andalucía;Variación en lo que va de año;2015M09;-0,7
01 Andalucía;Variación en lo que va de año;2015M08;-0,6
01 Andalucía;Variación en lo que va de año;2015M07;-0,2
01 Andalucía;Variación en lo que va de año;2015M06;0,9
01 Andalucía;Variación en lo que va de año;2015M05;0,7
01 Andalucía;Variación en lo que va de año;2015M04;0,2
01 Andalucía;Variación en lo que va de año;2015M03;-0,8
01 Andalucía;Variación en lo que va de año;2015M02;-1,4
01 Andalucía;Variación en lo que va de año;2015M01;-1,7
01 Andalucía;Variación en lo que va de año;2014M12;-1,2
01 Andalucía;Variación en lo que va de año;2014M11;-0,5
01 Andalucía;Variación en lo que va de año;2014M10;-0,5
01 Andalucía;Variación en lo que va de año;2014M09;-1,0
01 Andalucía;Variación en lo que va de año;2014M08;-1,3
01 Andalucía;Variación en lo que va de año;2014M07;-1,5
01 Andalucía;Variación en lo que va de año;2014M06;-0,4
01 Andalucía;Variación en lo que va de año;2014M05;-0,3
01 Andalucía;Variación en lo que va de año;2014M04;-0,2
01 Andalucía;Variación en lo que va de año;2014M03;-1,2
01 Andalucía;Variación en lo que va de año;2014M02;-1,6
01 Andalucía;Variación en lo que va de año;2014M01;-1,5
01 Andalucía;Variación en lo que va de año;2013M12;0,3
01 Andalucía;Variación en lo que va de año;2013M11;0,2
01 Andalucía;Variación en lo que va de año;2013M10;-0,1
01 Andalucía;Variación en lo que va de año;2013M09;-0,5
01 Andalucía;Variación en lo que va de año;2013M08;-0,3
01 Andalucía;Variación en lo que va de año;2013M07;-0,7
01 Andalucía;Variación en lo que va de año;2013M06;0,0
01 Andalucía;Variación en lo que va de año;2013M05;-0,1
01 Andalucía;Variación en lo que va de año;2013M04;-0,3
01 Andalucía;Variación en lo que va de año;2013M03;-0,8
01 Andalucía;Variación en lo que va de año;2013M02;-1,1
01 Andalucía;Variación en lo que va de año;2013M01;-1,4
01 Andalucía;Variación en lo que va de año;2012M12;2,6
01 Andalucía;Variación en lo que va de año;2012M11;2,6
01 Andalucía;Variación en lo que va de año;2012M10;2,7
01 Andalucía;Variación en lo que va de año;2012M09;1,9
01 Andalucía;Variación en lo que va de año;2012M08;0,8
01 Andalucía;Variación en lo que va de año;2012M07;0,3
01 Andalucía;Variación en lo que va de año;2012M06;0,7
01 Andalucía;Variación en lo que va de año;2012M05;0,9
01 Andalucía;Variación en lo que va de año;2012M04;1,1
01 Andalucía;Variación en lo que va de año;2012M03;-0,4
01 Andalucía;Variación en lo que va de año;2012M02;-1,2
01 Andalucía;Variación en lo que va de año;2012M01;-1,3
01 Andalucía;Variación en lo que va de año;2011M12;2,1
01 Andalucía;Variación en lo que va de año;2011M11;2,1
01 Andalucía;Variación en lo que va de año;2011M10;1,7
01 Andalucía;Variación en lo que va de año;2011M09;0,9
01 Andalucía;Variación en lo que va de año;2011M08;0,5
01 Andalucía;Variación en lo que va de año;2011M07;0,4
01 Andalucía;Variación en lo que va de año;2011M06;1,2
01 Andalucía;Variación en lo que va de año;2011M05;1,4
01 Andalucía;Variación en lo que va de año;2011M04;1,4
01 Andalucía;Variación en lo que va de año;2011M03;0,1
01 Andalucía;Variación en lo que va de año;2011M02;-0,8
01 Andalucía;Variación en lo que va de año;2011M01;-0,9
01 Andalucía;Variación en lo que va de año;2010M12;3,2
01 Andalucía;Variación en lo que va de año;2010M11;2,6
01 Andalucía;Variación en lo que va de año;2010M10;2,0
01 Andalucía;Variación en lo que va de año;2010M09;1,0
01 Andalucía;Variación en lo que va de año;2010M08;0,8
01 Andalucía;Variación en lo que va de año;2010M07;0,5
01 Andalucía;Variación en lo que va de año;2010M06;1,1
01 Andalucía;Variación en lo que va de año;2010M05;0,9
01 Andalucía;Variación en lo que va de año;2010M04;0,7
01 Andalucía;Variación en lo que va de año;2010M03;-0,4
01 Andalucía;Variación en lo que va de año;2010M02;-1,2
01 Andalucía;Variación en lo que va de año;2010M01;-1,1
01 Andalucía;Variación en lo que va de año;2009M12;0,6
01 Andalucía;Variación en lo que va de año;2009M11;0,7
01 Andalucía;Variación en lo que va de año;2009M10;0,2
01 Andalucía;Variación en lo que va de año;2009M09;-0,5
01 Andalucía;Variación en lo que va de año;2009M08;-0,4
01 Andalucía;Variación en lo que va de año;2009M07;-0,7
01 Andalucía;Variación en lo que va de año;2009M06;0,3
01 Andalucía;Variación en lo que va de año;2009M05;-0,1
01 Andalucía;Variación en lo que va de año;2009M04;-0,1
01 Andalucía;Variación en lo que va de año;2009M03;-1,0
01 Andalucía;Variación en lo que va de año;2009M02;-1,3
01 Andalucía;Variación en lo que va de año;2009M01;-1,4
01 Andalucía;Variación en lo que va de año;2008M12;1,3
01 Andalucía;Variación en lo que va de año;2008M11;1,8
01 Andalucía;Variación en lo que va de año;2008M10;2,2
01 Andalucía;Variación en lo que va de año;2008M09;1,9
01 Andalucía;Variación en lo que va de año;2008M08;1,8
01 Andalucía;Variación en lo que va de año;2008M07;2,0
01 Andalucía;Variación en lo que va de año;2008M06;2,8
01 Andalucía;Variación en lo que va de año;2008M05;2,3
01 Andalucía;Variación en lo que va de año;2008M04;1,7
01 Andalucía;Variación en lo que va de año;2008M03;0,4
01 Andalucía;Variación en lo que va de año;2008M02;-0,5
01 Andalucía;Variación en lo que va de año;2008M01;-0,7
01 Andalucía;Variación en lo que va de año;2007M12;4,2
01 Andalucía;Variación en lo que va de año;2007M11;3,8
01 Andalucía;Variación en lo que va de año;2007M10;3,0
01 Andalucía;Variación en lo que va de año;2007M09;1,6
01 Andalucía;Variación en lo que va de año;2007M08;1,2
01 Andalucía;Variación en lo que va de año;2007M07;1,0
01 Andalucía;Variación en lo que va de año;2007M06;2,0
01 Andalucía;Variación en lo que va de año;2007M05;1,8
01 Andalucía;Variación en lo que va de año;2007M04;1,5
01 Andalucía;Variación en lo que va de año;2007M03;0,1
01 Andalucía;Variación en lo que va de año;2007M02;-0,7
01 Andalucía;Variación en lo que va de año;2007M01;-0,8
01 Andalucía;Variación en lo que va de año;2006M12;2,9
01 Andalucía;Variación en lo que va de año;2006M11;2,7
01 Andalucía;Variación en lo que va de año;2006M10;2,4
01 Andalucía;Variación en lo que va de año;2006M09;1,9
01 Andalucía;Variación en lo que va de año;2006M08;2,0
01 Andalucía;Variación en lo que va de año;2006M07;1,8
01 Andalucía;Variación en lo que va de año;2006M06;2,7
01 Andalucía;Variación en lo que va de año;2006M05;2,5
01 Andalucía;Variación en lo que va de año;2006M04;2,1
01 Andalucía;Variación en lo que va de año;2006M03;0,5
01 Andalucía;Variación en lo que va de año;2006M02;-0,4
01 Andalucía;Variación en lo que va de año;2006M01;-0,6
01 Andalucía;Variación en lo que va de año;2005M12;3,6
01 Andalucía;Variación en lo que va de año;2005M11;3,4
01 Andalucía;Variación en lo que va de año;2005M10;3,3
01 Andalucía;Variación en lo que va de año;2005M09;2,5
01 Andalucía;Variación en lo que va de año;2005M08;1,8
01 Andalucía;Variación en lo que va de año;2005M07;1,4
01 Andalucía;Variación en lo que va de año;2005M06;2,3
01 Andalucía;Variación en lo que va de año;2005M05;2,2
01 Andalucía;Variación en lo que va de año;2005M04;1,9
01 Andalucía;Variación en lo que va de año;2005M03;0,3
01 Andalucía;Variación en lo que va de año;2005M02;-0,7
01 Andalucía;Variación en lo que va de año;2005M01;-1,0
01 Andalucía;Variación en lo que va de año;2004M12;3,1
01 Andalucía;Variación en lo que va de año;2004M11;3,2
01 Andalucía;Variación en lo que va de año;2004M10;2,9
01 Andalucía;Variación en lo que va de año;2004M09;2,0
01 Andalucía;Variación en lo que va de año;2004M08;1,7
01 Andalucía;Variación en lo que va de año;2004M07;1,3
01 Andalucía;Variación en lo que va de año;2004M06;2,3
01 Andalucía;Variación en lo que va de año;2004M05;2,2
01 Andalucía;Variación en lo que va de año;2004M04;1,5
01 Andalucía;Variación en lo que va de año;2004M03;0,0
01 Andalucía;Variación en lo que va de año;2004M02;-0,8
01 Andalucía;Variación en lo que va de año;2004M01;-0,9
01 Andalucía;Variación en lo que va de año;2003M12;2,6
01 Andalucía;Variación en lo que va de año;2003M11;2,5
01 Andalucía;Variación en lo que va de año;2003M10;2,1
01 Andalucía;Variación en lo que va de año;2003M09;1,3
01 Andalucía;Variación en lo que va de año;2003M08;1,0
01 Andalucía;Variación en lo que va de año;2003M07;0,5
01 Andalucía;Variación en lo que va de año;2003M06;1,4
01 Andalucía;Variación en lo que va de año;2003M05;1,4
01 Andalucía;Variación en lo que va de año;2003M04;1,4
01 Andalucía;Variación en lo que va de año;2003M03;0,4
01 Andalucía;Variación en lo que va de año;2003M02;-0,2
01 Andalucía;Variación en lo que va de año;2003M01;-0,5
01 Andalucía;Variación en lo que va de año;2002M12;3,9
01 Andalucía;Variación en lo que va de año;2002M11;3,6
01 Andalucía;Variación en lo que va de año;2002M10;3,5
01 Andalucía;Variación en lo que va de año;2002M09;2,3
01 Andalucía;Variación en lo que va de año;2002M08;1,9
01 Andalucía;Variación en lo que va de año;2002M07;1,6
01 Andalucía;Variación en lo que va de año;2002M06;2,6
01 Andalucía;Variación en lo que va de año;2002M05;2,7
01 Andalucía;Variación en lo que va de año;2002M04;2,3
01 Andalucía;Variación en lo que va de año;2002M03;0,8
01 Andalucía;Variación en lo que va de año;2002M02;-0,1
01 Andalucía;Variación en lo que va de año;2002M01;-0,2
01 Andalucía;Variación en lo que va de año;2001M12;2,8
01 Andalucía;Variación en lo que va de año;2001M11;2,5
01 Andalucía;Variación en lo que va de año;2001M10;2,6
01 Andalucía;Variación en lo que va de año;2001M09;2,7
01 Andalucía;Variación en lo que va de año;2001M08;2,6
01 Andalucía;Variación en lo que va de año;2001M07;2,5
01 Andalucía;Variación en lo que va de año;2001M06;2,3
01 Andalucía;Variación en lo que va de año;2001M05;2,0
01 Andalucía;Variación en lo que va de año;2001M04;1,4
01 Andalucía;Variación en lo que va de año;2001M03;0,9
01 Andalucía;Variación en lo que va de año;2001M02;0,4
01 Andalucía;Variación en lo que va de año;2001M01;0,1
01 Andalucía;Variación en lo que va de año;2000M12;3,8
01 Andalucía;Variación en lo que va de año;2000M11;3,6
01 Andalucía;Variación en lo que va de año;2000M10;3,3
01 Andalucía;Variación en lo que va de año;2000M09;3,1
01 Andalucía;Variación en lo que va de año;2000M08;2,8
01 Andalucía;Variación en lo que va de año;2000M07;2,4
01 Andalucía;Variación en lo que va de año;2000M06;1,9
01 Andalucía;Variación en lo que va de año;2000M05;1,6
01 Andalucía;Variación en lo que va de año;2000M04;1,4
01 Andalucía;Variación en lo que va de año;2000M03;1,0
01 Andalucía;Variación en lo que va de año;2000M02;0,6
